time,AT,CH,DE,FR,IT
30,10.374947439308123,8.651961333849254,39.664600963409676,34.77918787181994,32.50386801894455
31,10.437945217696074,8.733585651034812,39.77831397926316,34.92193741640741,32.59859925039828
32,10.135672369967914,8.465471020057965,38.54425937090651,33.07477084235294,31.165892966284527
33,9.746717811108082,8.140338453176103,37.141789429194084,31.555624170302952,29.82457234253814
34,9.430058298361107,7.881975513568261,35.602628402325166,30.187266162961134,28.516912379568925
35,9.242737209783321,7.717716611524991,34.87813663501961,29.486220787133057,27.88795402249911
36,9.152329124802739,7.684649681653477,34.842904060347976,29.2208833654598,27.775588681942978
37,9.155654581582308,7.66587313500217,34.85576575188321,29.263097790309757,27.628496955824705
38,9.250142928132385,7.775473080616685,35.32308210914547,29.707175693771187,28.089872951338133
39,9.553466176808653,8.036201607959336,36.6438242897972,30.93786618164508,29.21984798382802
40,9.7594260220215,8.213399311408606,37.46847547957951,31.935515489353733,29.973571003569578
41,9.801173392597603,8.238765401244443,37.79677844466167,32.50459755471723,30.422100714871906
42,9.726925933859949,8.162618799802175,37.435817987042455,32.7925076913071,30.478758070117422
43,9.480498265160927,7.973893134028415,36.593419149181464,32.30030262782712,29.884308597728804
44,8.735113710964718,7.339692025607607,33.608666301503874,29.68175829400483,27.556415273848753
45,7.688833787137481,6.470462775562046,28.970056206239857,25.194776456416136,23.585061003672173
46,6.040884111555744,5.090702743979876,22.633268045989784,19.60179812230842,18.407915810931406
47,6.424124412402872,5.476133837132655,23.58691811478135,19.484016433870572,18.118114418195233
48,6.639248507069432,5.668592662511683,24.826417391561762,20.65327307669302,19.10057143465285
49,6.723401008792834,5.737252806437264,25.32755588182036,20.905573927459084,19.27170756569487
50,7.202833768041971,6.1586081053969,27.283701179743705,22.596378562836033,20.94384090154602
51,8.292262572510108,7.060268734842572,31.885458241528795,26.884767160826183,24.803188862661404
52,11.600110304662389,9.864273954522705,44.18894390398579,37.19725175575367,34.40563968562271
53,11.945304542228113,10.18206455321977,45.85771099603058,38.817099689550986,36.131880020157375
54,11.598942345122172,9.894457006600572,45.34188251049426,38.49721900022655,35.56096420215128
55,11.752779010331645,10.034628902720074,45.65933318040052,38.538570223741274,35.721479999953274
56,11.392146613093212,9.697408842133317,44.347159515812606,37.22123934494878,34.35455828218779
57,10.921893533417247,9.305944698342195,42.732124455260674,35.788513383927004,32.92362471146595
58,10.641113098075643,9.069071550226006,41.054195837427656,34.33373466555697,31.565517242741333
59,10.426288264959625,8.881460654256788,40.260228070602516,33.542445954630324,30.888902124417154
60,10.263004671690362,8.789846145451328,40.04500761267326,33.477586946078425,30.776536783861022
61,10.239991417069954,8.778853596775338,40.05786930420848,33.48849819891155,30.71626726021717
62,10.370358841025402,8.881581194680896,40.525185661470736,33.853644196367014,31.180434000231628
63,10.645060991685503,9.14640821703185,41.910897905211144,35.14694102827457,32.39723123519593
64,10.93231935771448,9.368447705898733,42.83741792201984,36.019377647915896,33.21952956578679
65,10.928647284879819,9.371373452074977,43.02695329613791,36.353011947189266,33.53078956885931
66,10.854399826142163,9.303010848608025,42.5272252475546,36.1149090125875,33.450177215874994
67,10.56143536055445,9.040169607949686,41.504838526435975,35.29716929103724,32.724158610789836
68,9.762208350420025,8.36112671411127,38.07120567028421,32.533264083104996,30.127426445983428
69,8.751807503998162,7.470407672574055,33.15506039309201,27.95986153448808,25.929189520601575
70,6.900406116605768,5.9031613131080025,26.031392915781833,21.903476473222376,20.288761618921885
71,6.830473977502589,5.830076457732244,23.762031245457916,20.6757635450105,20.109134463162427
72,6.939632051952562,5.935165808653233,24.914952817370484,21.88562944615502,21.09588464874002
73,7.0406305787308705,6.025354645972046,25.44434701485513,22.25198799901421,21.443455929231916
74,7.50600587840256,6.434328793722999,27.207355436378254,23.896668295448197,23.056650439293364
75,8.584213468431024,7.3277456688698726,31.811439035254384,28.273451328867964,27.114854524072495
76,11.99522901888768,10.223709653860801,44.33827500227852,39.33273203726947,37.686184210226386
77,12.497070390815662,10.692660862633991,46.53910031968487,41.529165777745305,40.0
78,11.9953310882411,10.241223130774031,45.80173211277112,40.96622369257608,39.17827812795581
79,12.221441723557353,10.49112704120801,46.11235030915543,40.907869051568596,39.35250947520052
80,11.860809326318915,10.167612774137591,44.76327788062979,39.645655711787505,37.935140251679634
81,11.364819073424874,9.733659843207612,43.26126564898205,38.253695452206195,36.57998499195932
82,11.128340728016093,9.532932832267354,41.652813030668625,36.795250552884234,35.219086778733676
83,10.905092882372623,9.316959797097523,40.75247050038618,35.937532873853606,34.33929829930018
84,10.651486217577867,9.143866569854072,40.252882387006785,35.63142975073986,34.05584112523379
85,10.668353318638854,9.16541245919016,40.34618967186428,35.71058725295997,34.13992522344076
86,10.770099644578133,9.265366204395065,40.81350602912654,36.07573325041543,34.53830739710695
87,11.024603709749524,9.493135439303735,42.25986680759981,37.42048144038245,35.83901700351344
88,11.28040473262456,9.703214631383831,43.03664963964169,38.165888090673484,36.5799555341007
89,11.327834229910966,9.735040076887332,43.37810159786643,38.628401258966115,36.973982743590106
90,11.2232467814973,9.633227385141938,42.834826719898544,38.231965182997214,36.74622602425394
91,10.850655007092973,9.312290459492537,41.680136065187604,37.336954393605566,35.755542660831175
92,10.064320423397751,8.60762037725258,38.33326532197878,34.37990313445582,32.95158213885792
93,9.17281606685723,7.821693146177725,33.53446440204658,29.788326124197642,28.670935266652844
94,7.242398545264892,6.189977412236706,26.198231805896878,23.2610455307517,22.450873497399346
95,6.250640889420463,5.677139311405592,21.1961803756242,20.570417775135006,19.86784580765271
96,6.39906814493517,5.786856855080922,21.965154731827365,21.364317621606297,20.624779438667183
97,6.512529005742517,5.893135523715797,22.62537382554083,21.987022723804245,21.173066527035438
98,6.940774471984712,6.242541598942317,24.21670587469174,23.603784761322526,22.672605604757393
99,8.062262157788698,7.18497655831826,28.664920177255524,27.93475634203612,26.875163311387347
100,11.456278032307418,10.206605985448265,40.68163333376065,39.62078785120828,38.02180719130524
101,11.792830131913629,10.467493520997426,42.104410571656494,41.164651081131545,39.62721316167378
102,11.297642274790977,9.90525651695032,40.82848321168548,39.9093730306401,38.1593342681946
103,11.29264477834264,9.982128073296197,40.79873829206888,39.88413884293242,38.15002248404283
104,11.029134932817941,9.76029657574935,39.603908984740976,38.5687816885413,36.921872899126114
105,10.591838962523699,9.329390606716219,38.07944161158648,36.981107499253525,35.298714840562226
106,10.422925799541051,9.257905697557915,37.1574374775835,36.16761948072946,34.5955648362494
107,10.185066635798544,9.037795265478193,36.089887241035846,35.13674749340557,33.560140670429746
108,9.980785333369948,8.869751085410988,35.633477140890854,34.5692204513014,33.0117805649633
109,9.849218823598827,8.739053792038526,35.11579691475191,34.067438605457006,32.42106286430878
110,9.933603309187166,8.809273991452978,35.52479127437237,34.55977101538116,32.97925480694989
111,10.28015897397864,9.096580259365107,37.15150875225343,36.147612219578974,34.494538925532254
112,10.644427529118513,9.418510256743806,38.56919824795637,37.530643388764034,35.879152855995976
113,10.697997652316195,9.426072058055,39.1557925606025,38.083399892155235,36.36849358799412
114,10.632774744287895,9.38751294180105,38.792837111718484,37.694577445941015,36.10178553217474
115,10.354469276459529,9.143504345638455,37.78141998440256,36.85484063867915,35.22745332738686
116,9.632596824960281,8.505134800786783,35.0351986960234,34.23451064195988,32.70084703469987
117,8.636854976297771,7.72198142241258,30.592052014250648,29.799449491785847,28.59258031588714
118,6.777030576377923,6.090226786569981,23.843282609464122,23.279501260243777,22.354271655008525
119,6.012006997706972,5.299961402584788,20.615734065858046,20.431166135733545,18.504473651107354
120,6.2197777536637,5.457146839152667,21.798721928186378,21.466060447301842,19.61153497317173
121,6.244921488034609,5.448387857746986,21.50773753265364,21.305623713377397,19.277862855391692
122,6.703383177841379,5.836153185583084,23.354702846451247,23.170556134778142,20.927147007555273
123,7.99427702190063,6.895317075067799,28.75331040885758,28.25267901916327,25.77867654844685
124,11.304902707628296,9.81185054301827,40.51246985009905,39.896878142818,36.50156042023954
125,11.03147144309069,9.641383375014303,39.77978467081791,39.03603218335287,35.90206221049752
126,10.575887500122306,9.131998499274136,38.277627244963476,37.557528036822475,34.23752250519951
127,10.654566270426914,9.218632961734354,38.38701873246113,37.65033061839666,34.34189022171282
128,10.384868119330632,8.984880069302305,37.28777900286289,36.537457219914245,33.183961527121156
129,10.007134774910472,8.66111890901028,35.854911224908484,35.25927339457527,31.960280381891756
130,9.83139372494878,8.554789327843336,34.962641835495006,34.447196564750946,31.20775708696877
131,9.606426987645468,8.358903638054343,34.16634753157882,33.59132778538927,30.39516058029686
132,9.513698472823142,8.274091535535296,33.97454529861844,33.310887928939074,30.16064848736692
133,9.535550803091901,8.2919208823834,34.30852627179035,33.62552481563528,30.44502018397655
134,9.688351019491938,8.43352956826396,34.82570597805782,34.178333402073335,30.896640607899165
135,9.970874644497584,8.690081796795145,36.05717510060053,35.281837477478525,32.106234842711245
136,10.352466996762837,9.026146304492697,37.60683698406953,36.86324851065117,33.49204207485143
137,10.439079952228116,9.075324144577966,38.21936046685067,37.38288456074256,34.08494947633018
138,10.37102079906204,9.03350037977891,38.02110177906576,37.16508625530182,33.97225559574681
139,10.159450213611086,8.836156869566635,37.37848788305185,36.551804014061645,33.47335781892937
140,9.450470188551034,8.210168475923647,34.42383859611394,33.72335035608036,30.919894228051728
141,8.365560665066527,7.3172052794318105,29.959084272562002,29.328742021109996,26.887286733709292
142,6.605513979791689,5.795221559805268,23.633118568363475,23.226420682405728,21.232810091318825
143,6.1118227555775375,5.089574974717834,19.891645412546737,18.9540242954902,18.081620634944986
144,6.3089834717112545,5.258681806170914,21.024769925869855,20.09564394724776,19.016420890148233
145,6.427897697362093,5.33512594807181,21.31784923371985,20.202740367022262,19.18755702119026
146,6.9084478100891635,5.741863803248749,23.250244760848073,22.02242387141846,20.97883226017733
147,8.023145652139663,6.672837124062971,27.709097111388314,26.56656486465977,24.94324931539226
148,11.129776379437164,9.310806905449299,38.39291350292555,36.58832771136734,34.461668680380164
149,11.49232282091907,9.614393052404965,39.98119773132412,38.327716809492685,36.278905299978
150,11.244009810363536,9.345462542675197,39.41945860898827,37.80353508297656,35.50481612086259
151,11.348511476772098,9.425754355172497,39.563753869158845,37.87083084100562,35.637424473654285
152,11.09282310559295,9.180991718121598,38.19543760626901,36.41196171217349,34.38964465902472
153,10.675247448716949,8.833457709481722,36.86676519243201,34.986724556173996,33.054024610811624
154,10.315403199515082,8.553566076480644,35.29934845833706,33.44536868365732,31.653841869834707
155,10.11965909840984,8.373739178486742,34.542279455449616,32.77180385577574,30.956189115384362
156,9.988348663590557,8.329701405897964,34.41382111046327,32.482495623989514,30.8494052638303
157,9.940018691727467,8.314532558410507,34.374492915902245,32.44913143754865,30.710566684683887
158,9.990157268684404,8.394819812656474,34.78097633035659,32.935511055882706,31.153695788572197
159,10.287292211789092,8.641803644581207,36.1427543952268,34.20850325862922,32.33399924028625
160,10.612759721499943,8.916507818742584,37.25395263979912,35.32403289250133,33.29938694117143
161,10.691551202619667,8.973009900479687,37.9380942511158,36.05345344201931,33.935752952990214
162,10.583659373432507,8.883118603619499,37.65074691329693,35.99552429137787,33.834102963879744
163,10.199760661702639,8.582230121449363,36.59109261209043,35.08356216754032,32.812269133146344
164,9.438742795250091,7.9645475611471195,33.74961329180783,32.3511165747433,30.331888126974828
165,8.392462871422854,7.073828519609902,28.97223560557973,27.777714026126386,26.08890427137086
166,6.5735408213417115,5.546787890426513,22.659197216124785,21.623753267858255,20.416156669029675
167,5.902736596716891,4.822464268449651,19.388580526711536,17.46024400703776,17.73583424966623
168,6.144199402783434,5.028628887345018,20.489312212527853,18.598197477843375,18.71829126612385
169,6.264230981912205,5.126562820737574,20.749814284795974,18.504815484496522,18.955211963514138
170,6.698244297750582,5.49715453873858,22.465323164728833,20.258226463907135,20.56156073301703
171,7.806753834229498,6.371403581151571,26.93714010033659,24.72694528897601,24.51052164110786
172,10.88481114317114,8.89823890211261,37.33477825323397,34.035032475509354,33.915618765024355
173,11.234980973509884,9.204521097965774,38.91209288782984,35.937956909385925,35.815384417976645
174,11.056191410809223,9.016578510829541,38.62807335549726,35.53165550903326,35.178684033622275
175,11.16460863260794,9.09041883003978,38.71371507219979,35.67440505362073,35.29154307016991
176,10.832597333385674,8.821392548796577,37.234702517496814,33.85487547063116,33.88266516668334
177,10.39822333111508,8.4884759839394,35.75843504790898,32.39084633759256,32.51751616230977
178,10.055225106968122,8.200839254864585,34.256172784977764,31.022488330250756,31.159408693585153
179,9.876279351257477,8.028796354845998,33.536002546028044,30.293805963357784,30.482793575260967
180,9.758415201398973,7.995729424974484,33.39457961597421,30.056105532749417,30.370428234704832
181,9.725861580773172,7.9984426698148345,33.407441307509416,30.067016785582545,30.286330330433803
182,9.846688638723233,8.101170267720391,33.83785890083397,30.542397861060802,30.708540884727174
183,10.1500118873995,8.367859492505643,35.223571144574386,31.773088348934696,31.901509739064295
184,10.39185081001772,8.545057195954914,36.0851210982944,32.77073765664335,32.72380806965515
185,10.414517448583043,8.58504072957345,36.55219165434065,33.30851654999001,33.058896453354855
186,10.313931278445404,8.508894128131182,36.43186761471192,33.51000597555166,33.002112480997724
187,10.030507178863077,8.29089467289045,35.72391483945919,32.89641084807468,32.31805006163365
188,9.240820534734043,7.627419775002666,32.84535234716382,30.28153269520432,29.74514627745443
189,8.149121167496046,6.728916735490133,28.0679746609357,25.794550857615633,25.546909352072582
190,6.39581664631438,5.276903331457679,21.934924154738393,20.083848640462858,19.972266016741152
191,5.964954385522244,5.085928373652403,21.58961814777282,18.26049682135861,17.210583797374124
192,6.195759472105462,5.270603201056116,22.72292706917102,19.3947841112123,18.100637122355263
193,6.315791051234235,5.367625484182311,23.187166795491912,19.419126000910506,18.271773253397285
194,6.760462086555936,5.759706993674976,25.00886603080699,21.144899989256217,19.90195040352735
195,7.857196550073591,6.647661829604305,29.296373554801274,25.81043104649452,23.761298364642737
196,10.97839091580981,9.290680658166877,40.767253671473696,35.47168988216304,32.93672208885292
197,11.311762400753958,9.598825056454336,42.25152694382992,37.31949677702819,34.81265936117803
198,11.070755049247948,9.36790288633479,41.86563858447096,36.94449854869238,34.15213059619647
199,11.205510982446642,9.47880099298732,42.04432166341312,37.05594492126302,34.288818013371284
200,10.84827832530233,9.17955037010921,40.810267055056464,35.29519905823679,32.85611172925753
201,10.449783400437111,8.825144013760372,39.40779711334405,33.83116992519819,31.449006539162873
202,10.10678517629015,8.558997076177215,37.729868495511035,32.376391206828146,30.183302761914742
203,9.909923721706976,8.386954176158627,37.10724555523186,31.612739486966404,29.464731457869473
204,9.774096193315632,8.324613456820144,36.93324538959614,31.347402065293142,29.328537736686165
205,9.777421650095201,8.305836910168834,37.047975908157746,31.389616490143098,29.271058957543342
206,9.871909996645277,8.407652857808033,37.41342343839362,31.864997565621373,29.73243495305677
207,10.16569287931616,8.682087178667024,38.83603444607175,33.18210876452349,30.862409985546652
208,10.433870513334357,8.896342669558585,39.623786871916344,34.17975807223214,31.681917571636482
209,10.466077517905072,8.913924761419104,39.88711977390983,34.71753696557881,32.04083433596337
210,10.365491347767433,8.837778159976835,39.489260552352896,34.801302508095375,32.07366331058169
211,10.083184601663042,8.590504915269134,38.50809412352781,34.191373561570344,31.389600891217608
212,9.318719315456052,7.911462021430715,35.34767492094842,31.455105344702996,28.97209462036212
213,8.246100680228833,7.028526977868816,30.607195998658025,26.763978913041015,24.821514456234635
214,6.483255793041779,5.525749992877733,23.927902593391085,20.966855984860004,19.447015564449053
215,6.208849947970642,5.630286782442835,24.003220887673628,20.284269248191425,17.891231762989957
216,6.450312754037186,5.793471818354891,25.17775010136537,21.484829063030702,18.897517160074756
217,6.534465255760586,5.891405751747443,25.64198982768625,21.823550624825,19.044824910489595
218,7.0043576490043336,6.312761050707081,27.635033889547312,23.545658432218776,20.67500206061966
219,8.103326819477859,7.22812747366909,32.23679095133241,27.802743858192102,24.600134588083314
220,11.332158417430193,10.076974478766829,44.780913031779875,38.55482081328299,34.112972464069166
221,11.684610634385121,10.410333073414527,46.44968012382467,40.20597191909714,35.88116898432491
222,11.390925860079143,10.0719619458367,45.97075040222605,39.744552979733065,35.24446859997054
223,11.53522215928323,10.278465418865464,46.28820107213231,39.872324914276014,35.40498439777254
224,11.193670494055576,9.954951151795049,44.976027407544414,38.5236908634667,33.972278113658795
225,10.749756125779593,9.526429220561633,43.32409358305476,37.09096490244493,32.541344542936955
226,10.442636979038006,9.289556072445448,41.64616496522174,35.60488301205806,31.249021640560603
227,10.227812145921991,9.109729174451545,40.8521971983966,34.813594301131424,30.506621955888154
228,10.074068918658115,8.988840876179111,40.63697674046735,34.74873529257952,30.394256615332015
229,10.077394375437684,8.948574538036151,40.612939668064854,34.759646545412636,30.333987091688172
230,10.171882721987762,9.072791927433364,41.01528596223844,35.15609571488494,30.798153831702628
231,10.456125238653254,9.329834951809007,42.465968269067524,36.504510085803894,31.99112268603976
232,10.733843238676842,9.559658438651198,43.32751822278754,37.32182916643382,32.83724939725779
233,10.730171165842185,9.562584184827445,43.61892242393199,37.624160293690366,33.172337780957484
234,10.66546407310992,9.502005579335806,43.08229561141098,37.35475418707177,33.15750999432144
235,10.36295924151681,9.20210655123518,41.958040063265955,36.5370144655215,32.431491389236285
236,9.573272597387776,8.493789867929793,38.62627603414059,33.537661491499136,29.90054379077815
237,8.517452307555152,7.624560617884232,33.57136316598429,28.964258942882218,25.726135246023482
238,6.70192999756813,6.0143346754348705,26.34582686164772,22.703729287543233,20.12766353006488
239,6.62473987907575,5.9997973989930555,24.039566427386106,20.228682379824832,18.753539107464057
240,6.779317396936483,6.097102751938728,25.053720408334577,21.407245108952523,19.740289293041645
241,6.870775557709401,6.179507591282223,25.583114605819215,21.687182950783484,19.998247626558094
242,7.319352511986497,6.596265737008495,27.484890618306437,23.331863247217466,21.479873003922997
243,8.433439179420336,7.511172403647023,32.015176689307154,27.622225569608997,25.47229252235386
244,11.808575652471616,10.487173759063559,44.47704259324261,38.41475533990356,35.41633157967957
245,12.317675003788805,10.963908965812063,46.81663550161305,40.66630661939079,37.766402979640986
246,11.868613124014205,10.469491650968788,45.94049970373522,40.13466770623839,36.98663729331789
247,12.013425238514321,10.727179559378085,46.32491542799495,40.13891940926458,37.09508407421431
248,11.662333207281279,10.395881294332346,44.93894423553161,38.758982186438416,35.63575866497236
249,11.175883320392625,9.961928363402366,43.43693200388385,37.335718754840286,34.304431785879224
250,10.929864608978454,9.76120135246211,41.82847938557043,35.908577027535145,32.967361953280765
251,10.706616763334985,9.545228317292278,41.03000568231437,34.995741809493126,32.17718642082272
252,10.479348809940213,9.36435109207351,40.53041756893497,34.689638686379396,31.851773061035246
253,10.4962159110012,9.364407189917944,40.52185602676609,34.768796188599495,31.935857159242218
254,10.597962236940484,9.46436093512285,40.952273620090644,35.18905972506635,32.376195518629494
255,10.871547034122646,9.705835963547857,42.39863439856389,36.533807915033364,33.56916437296662
256,11.127348056997677,9.923699153603273,43.17541723060579,37.279214565324395,34.37588746990215
257,11.182035533673291,9.95552459910677,43.553767952768226,37.77303090563385,34.79374306001875
258,11.113327162664996,9.85371190736138,43.01049307480035,37.46301554069319,34.655599287658035
259,10.769356486276846,9.503501192245004,41.75393359306303,36.65442546232977,33.84414181818618
260,9.983021902581617,8.820320901496704,38.43513414900517,33.72867737519687,31.19557880953665
261,9.019759391230354,8.03439367042185,33.673231993010674,29.254824247983738,27.028373264934206
262,7.1156805810379975,6.351914355522198,26.373898160798685,22.81396436556603,21.161062708049243
263,6.035366424988234,5.509280572579074,21.649381912454185,18.19347369916701,18.64952016018416
264,6.200592025897534,5.624919911795425,22.41835626865736,19.11258623370562,19.316840844223176
265,6.314052886704879,5.725276784889277,23.04167659843311,19.35081651475156,19.799343366243157
266,6.7255000075524825,6.0746828601158,24.669907411521738,20.975067357292108,21.298882443965116
267,7.846987693356467,7.0249018174670566,29.219990541111905,25.604093048129485,25.369871017898536
268,11.142906701664463,9.980199667687803,41.273602461554745,36.11288572685105,35.97883721596369
269,11.469918435265285,10.262576994728619,42.79824852647697,37.728192057758015,37.55471423017177
270,11.00832726893182,9.743319573664827,41.457351103417274,36.715850578378955,36.15261990304086
271,10.996071793094275,9.79870133851905,41.52947501082706,36.49396060162025,36.125180313795184
272,10.732561947569575,9.569085842996882,40.29774693956145,34.888038142127606,34.8312461625302
273,10.295265977275335,9.145963871939067,38.67141073938057,33.23775760880617,33.29770105094178
274,10.12635281429269,9.066694964805446,37.85127543240397,32.4793871292935,32.59455104662895
275,9.878953284544792,8.846584532725727,36.783725195856306,31.518610291025535,31.64873982778475
276,9.701010693516176,8.69224614617486,36.12357744165856,30.645540333775322,31.07655134169112
277,9.578984549750444,8.561548852802401,35.64279597945732,30.17506165994776,30.50966202166379
278,9.672909401344176,8.625847256675826,36.116760402166456,30.84023549192838,31.091682344932074
279,10.01946506613565,8.93464331607961,37.743477880047514,32.34165598509795,32.606966463514425
280,10.35739490987554,9.242867519941973,39.16116737575045,33.77980469329441,33.92579582762989
281,10.437303744473201,9.279703110720138,39.71086292445887,34.66191847882622,34.43896494025521
282,10.381621202450289,9.225575998515556,39.347907475574864,34.61877887672492,34.30382601713238
283,10.12011408001652,8.981567402352958,38.33649034825894,34.10839935160368,33.54293513994714
284,9.417322360528052,8.3509818554766,35.59026905987978,31.5983044329072,31.147897979956696
285,8.42158051186554,7.567828477102402,31.045253551080634,27.35106231483415,27.153072588746596
286,6.61443353474566,5.936073841259802,24.19461531926773,21.255728833410963,21.20173057388824
287,5.615054759631697,4.829718568678936,19.043564336528554,15.716069960836652,17.758041119143254
288,5.813285149583038,4.97133600929618,20.374147254607728,17.181719875618313,18.775489494232176
289,5.838428883953945,4.984066819382155,19.87059774023547,16.338754210418077,18.48947413770651
290,6.280092228366124,5.350342355726598,21.615694227006696,17.936935693711867,20.114929909242903
291,7.5278490156308,6.397662654129265,26.940504261537612,22.768633201962352,24.87684650315903
292,10.649538948326216,9.101495597835616,38.15342080370946,32.229848134844566,35.17549402070163
293,10.402446395188592,8.91546043388101,37.44880692357927,31.856223269531984,34.70756494365615
294,9.999539875020172,8.492034724107468,35.94664949772484,30.464139834029808,33.09068199961251
295,10.051879933924802,8.564963393051354,35.88037463032069,30.109861250418327,33.105436769150366
296,9.801262514839296,8.338994498594618,34.71616483763378,28.839124039923988,32.03712102153416
297,9.449867881819118,8.044507127769563,33.38516588670574,27.647360925613228,30.74765530995648
298,9.264586465852037,7.908903757135646,32.49289649729227,26.89040163480031,29.9951320150335
299,9.085039171959487,7.720802065321972,31.733500957313797,26.159745543505956,29.272148455337042
300,8.956431579731788,7.671185547810918,31.40293113338933,25.761581804010703,29.03763636240711
301,9.01416298740592,7.7260726821013135,31.773810870498945,25.989797979678674,29.25622349266845
302,9.140624492405973,7.846191576490215,32.28216311197967,26.433719440021704,29.773628482939348
303,9.413607751406232,8.081254013529747,33.522459699309124,27.795137696583815,30.82782520442771
304,9.795200103671485,8.395828729735642,35.137091645866796,29.102308986627236,32.189804055940705
305,9.89135342514215,8.474280359287883,35.85148395567432,29.96762788083155,32.78271145741946
306,9.823294271976074,8.403182805021855,35.791992858853504,30.22072510757106,32.759630523811545
307,9.611723686525123,8.23511308427655,35.36194408167911,30.172247914561606,32.26073274699411
308,8.929082372865052,7.6521042736168745,32.57413368485625,27.658173928676405,29.838838288813005
309,7.8800519267859155,6.759141077125041,28.293873180992875,24.023678479060028,25.919672122073205
310,6.218102107721802,5.346468517391071,22.125918902122653,18.645373952526196,20.396764612379275
311,5.391958820853919,4.41255341210888,19.99351423957312,14.647217308739886,15.436214489896507
312,5.605917882382229,4.566092247611327,21.024769925869855,15.702416249469213,16.418671506354123
313,5.724832108033065,4.66402618100388,21.41971806074623,15.518947364142196,16.39245393835134
314,6.179043509360155,5.041490246713846,23.250244760848073,17.15830064145968,17.980674902760324
315,7.224265583216097,5.878720403586127,27.570329520424217,21.35675879058807,21.968920338602434
316,10.079742768675994,8.18283490975371,38.291044675899165,29.173071031456324,30.25658682656117
317,10.385047014125565,8.474912653865479,39.84243014036004,31.007717597559946,32.21781980841617
318,10.203927385148404,8.2763733141517,39.382559845050565,30.56995658207205,31.50951519564903
319,10.265291994762393,8.364449124624311,39.42498627819475,30.464410918044646,31.486726035116984
320,10.00006325757785,8.127470485548729,38.19543760626901,28.864003539172895,30.041592521442627
321,9.656528142128783,7.846268053818118,36.86676519243201,27.55649026621845,28.77175703957779
322,9.306224258932303,7.560454625276017,35.29934845833706,26.16416144876367,27.371574298600862
323,9.100939791821677,7.388411725257432,34.542279455449616,25.591994941954848,26.79306344728645
324,9.067726223213114,7.402921531602595,34.515689937489654,25.24008036613496,26.572838268129743
325,9.048017349366193,7.366262892623488,34.47636174292864,25.151598640682696,26.368215122635075
326,9.090897946933929,7.454334144844765,34.91974392132068,25.69309579802815,26.853300412244458
327,9.388032890038613,7.7013179767694995,36.24462322225318,26.855852922751875,27.949691492516354
328,9.694419667738686,7.925258569972249,37.355821466825496,27.908776212590322,28.93320699849543
329,9.782751514863802,8.011034441176324,37.9380942511158,28.81852698918702,29.730671099171218
330,9.691658031071235,7.928927142291453,37.65074691329693,29.20019019870899,29.96364451733538
331,9.372259494762908,7.643606656071948,36.45232502112632,28.680191701045718,29.282134669409896
